"","date","ATMP","WTMP"
"6233",2005-07-05,29,29.1
"6234",2005-07-06,29,29.5
"6235",2005-07-07,29,29.2
"6236",2005-07-08,29,29.1
"6237",2005-07-09,29,29
"6238",2005-07-10,28.2,28.8
"6239",2005-07-11,28.2,28.3
"6240",2005-07-12,28.5,28.4
"6241",2005-07-13,28.7,28.6
"6242",2005-07-14,28.5,28.7
"6243",2005-07-15,29,28.9
"6244",2005-07-16,28.9,29.3
"6245",2005-07-17,28.4,29.3
"6246",2005-07-18,29,29.2
"6247",2005-07-19,28.7,29
"6248",2005-07-20,28.9,29.1
"6249",2005-07-21,29.1,29.1
"6250",2005-07-22,28.5,28.9
"6251",2005-07-23,29.4,29
"6252",2005-07-24,28.5,29.1
"6253",2005-07-25,29.4,28.9
"6254",2005-07-26,28.8,29.3
"6255",2005-07-27,29.8,29.7
"6256",2005-07-28,29.2,29.3
"6257",2005-07-29,29.3,29.8
"6258",2005-07-30,27.6,30
"6259",2005-07-31,29.1,29.7
"6260",2005-08-01,29.4,29.8
"6261",2005-08-02,29.3,30
"6262",2005-08-03,29.1,30.2
"6263",2005-08-04,29.5,30.1
"6264",2005-08-05,29.5,30.4
"6265",2005-08-06,29.9,30.5
"6266",2005-08-07,29.1,30.1
"6267",2005-08-08,28.3,30.5
"6268",2005-08-09,29.4,30.6
"6269",2005-08-10,29.9,30.8
"6270",2005-08-11,29.4,30.8
"6271",2005-08-12,29.8,30.7
"6272",2005-08-13,29.6,30.8
"6273",2005-08-14,29.9,30.9
"6274",2005-08-15,29.9,31.1
"6275",2005-08-16,29.9,30.8
"6276",2005-08-17,29.6,30.6
"6277",2005-08-18,29.6,30.7
"6278",2005-08-19,29.6,30.7
"6279",2005-08-20,29.6,30.7
"6280",2005-08-21,29.6,30.6
"6281",2005-08-22,28.8,30.6
"6282",2005-08-23,29.2,30.5
"6283",2005-08-24,29.5,30.5
"6284",2005-08-25,28.1,30.5
"6285",2005-08-26,28.7,30.2
"6286",2005-08-27,29.4,29.6
"6287",2005-08-28,29.3,29.6
"6288",2005-08-29,29.1,29.4
"6289",2005-08-30,29.2,29
"6290",2005-08-31,29.1,29.3
"6291",2005-09-01,29.3,29.9
"6292",2005-09-02,29,29.5
"6293",2005-09-03,28.5,29.1
"6294",2005-09-04,27.2,29
"6295",2005-09-05,27.5,29.2
"6296",2005-09-06,26.2,29.2
"6297",2005-09-07,28.6,29.1
"6298",2005-09-08,28.5,28.9
"6299",2005-09-09,27.5,29.3
"6300",2005-09-10,27.8,29
"6301",2005-09-11,28.1,29.2
"6302",2005-09-12,28.5,29.2
"6303",2005-09-13,27.8,29.4
"6304",2005-09-14,27.3,28.5
"6305",2005-09-15,27.5,29.3
"6306",2005-09-16,28.7,29.4
"6307",2005-09-17,29.4,29.6
"6308",2005-09-18,29.4,29.5
"6309",2005-09-19,29.1,29.8
"6310",2005-09-20,28.8,29.4
"6311",2005-09-21,28.7,28.9
"6312",2005-09-22,28.7,29.2
"6313",2005-09-23,28.7,29.3
"6314",2005-09-24,28.3,29.3
"6315",2005-09-25,28,29.1
"6316",2005-09-26,28,29
"6317",2005-09-27,28.1,28.8
"6318",2005-09-28,28.1,28.9
"6319",2005-09-29,25.9,28.9
"6320",2005-09-30,27.7,29.1
"6321",2005-10-01,28,29
"6322",2005-10-02,28.4,28.8
"6323",2005-10-03,28.2,28.6
"6324",2005-10-04,26.6,28.5
"6325",2005-10-05,28.3,28.7
"6326",2005-10-06,27.5,28.7
"6327",2005-10-07,27.2,28.6
"6328",2005-10-08,28.2,28.4
"6329",2005-10-09,27.7,28.3
"6330",2005-10-10,26.9,28.5
"6331",2005-10-11,26.7,28.7
"6332",2005-10-12,28.3,28.7
"6333",2005-10-13,28.1,28.6
"6334",2005-10-14,28,28.6
"6335",2005-10-15,25.8,28.5
"6336",2005-10-16,27,28.6
"6337",2005-10-17,27.1,28.3
"6338",2005-10-18,26.1,27.9
"6339",2005-10-19,25.7,28.2
"6340",2005-10-20,27.6,28.3
"6341",2005-10-21,28.1,28.4
"6342",2005-10-22,28.1,28.3
"6343",2005-10-23,28.1,28.3
"6344",2005-10-24,26.7,28.2
"6345",2005-10-25,17.2,26.1
"6346",2005-10-26,17.1,26.5
"6347",2005-10-28,22.3,26.9
"6348",2005-11-15,25.6,26
"6349",2005-11-16,25.6,26.1
"6350",2005-11-17,25.4,26.1
"6351",2005-11-18,22.2,26.1
"6352",2005-11-19,25.7,26
"6353",2005-11-20,25.7,26.1
"6354",2005-11-21,26,26.1
"6355",2005-11-22,20.3,25.4
"6356",2005-11-23,17.3,25.4
"6357",2005-11-24,19.5,25.6
"6358",2005-11-25,22.4,25.5
"6359",2005-11-26,23.6,25.1
"6360",2005-11-27,24,25.2
"6361",2005-11-28,24.9,25.3
"6362",2005-11-29,25.1,25.3
"6363",2005-11-30,24.7,25.3
"6364",2005-12-01,18.8,24.9
"6365",2005-12-02,17.2,24.2
"6366",2005-12-03,18.1,24.5
"6367",2005-12-04,23.2,24.6
"6368",2005-12-05,24.4,24.8
"6369",2005-12-06,24.2,24.8
"6370",2005-12-07,24.2,24.5
"6371",2005-12-08,24.6,24.4
"6372",2005-12-09,25,24.5
"6373",2005-12-10,22.8,24.6
"6374",2005-12-11,21.5,24.8
"6375",2005-12-12,18.6,24.3
"6376",2005-12-13,15.4,24.2
"6377",2005-12-14,21.2,23.7
"6378",2005-12-15,23.4,24.1
"6379",2005-12-16,24.6,24.5
"6380",2005-12-17,24.4,24.4
"6381",2005-12-18,24.7,24.3
"6382",2005-12-19,21.7,24.6
"6383",2005-12-20,19.5,24.3
"6384",2005-12-21,18.2,24
"6385",2005-12-22,13,22.1
"6386",2005-12-23,13.9,22
"6387",2005-12-24,18.2,23.3
"6388",2005-12-25,24.3,23.8
"6389",2005-12-26,20.2,23.8
"6390",2005-12-29,22.1,23.3
"6391",2005-12-30,20.2,23.5
"6392",2005-12-31,23.3,23.2
"6393",2006-01-01,23.8,23.3
"6394",2006-01-02,23.6,23.4
"6395",2006-01-03,23.5,23.8
"6396",2006-01-04,19.2,23.5
"6397",2006-01-05,19.1,23.2
"6398",2006-01-07,11.4,21.9
"6399",2006-01-08,12.7,22.6
"6400",2006-01-09,21.6,23
"6401",2006-01-10,23.2,23.1
"6402",2006-01-11,23.2,22.9
"6403",2006-01-12,21.1,23.2
"6404",2006-01-13,23.8,23.5
"6405",2006-01-14,19.6,23
"6406",2006-01-15,12.8,21.2
"6407",2006-01-16,16.5,22.1
"6408",2006-01-17,22.7,22.5
"6409",2006-01-18,23.8,22.6
"6410",2006-01-19,20.7,20.9
"6411",2006-01-20,23.3,23.3
"6412",2006-01-21,23.8,23.2
"6413",2006-01-22,23.7,23.5
"6414",2006-01-23,23.8,23.5
"6415",2006-01-24,23.6,23.6
"6416",2006-01-25,20.9,23.8
"6417",2006-01-26,17,23.1
"6418",2006-01-27,19.7,23
"6419",2006-01-28,20.9,22.7
"6420",2006-01-29,22.1,23.5
"6421",2006-01-30,23.3,23.4
"6422",2006-01-31,23.5,23.2
"6423",2006-02-01,21.9,24.4
"6424",2006-02-02,23,23.6
"6425",2006-02-03,24.3,23.7
"6426",2006-02-04,24.1,23.7
"6427",2006-02-05,16.2,22.1
"6428",2006-02-06,16.3,22.2
"6429",2006-02-07,20.4,22.7
"6430",2006-02-08,17.8,22.5
"6431",2006-02-09,12.7,21.9
"6432",2006-02-10,15.4,22.1
"6433",2006-02-11,22,21.9
"6434",2006-02-12,14.9,21.6
"6435",2006-02-13,10.5,20.7
"6436",2006-02-14,9.2,20
"6437",2006-02-15,19.5,21.4
"6438",2006-02-16,22.4,21.5
"6439",2006-02-17,22.1,21.9
"6440",2006-03-19,22.5,25.2
"6441",2006-03-20,24,25.3
"6442",2006-03-21,24.4,25.1
"6443",2006-03-22,24.7,24.8
"6444",2006-03-23,24.8,25.1
"6445",2006-03-24,23.6,24.7
"6446",2006-03-25,13.6,24
"6447",2006-03-26,13.7,23.4
"6448",2006-03-27,15.2,23
"6449",2006-03-28,21.6,24.4
"6450",2006-03-29,22.4,24.4
"6451",2006-03-30,22.8,24.2
"6452",2006-03-31,22.9,24.2
"6453",2006-04-01,23,24.1
"6454",2006-04-02,21.8,24.9
"6455",2006-04-03,23,24.8
"6456",2006-04-04,22.5,24.9
"6457",2006-04-05,21.8,24.9
"6458",2006-04-06,19.7,24.8
"6459",2006-04-07,24.3,24.6
"6460",2006-04-08,25,24.9
"6461",2006-04-09,25.2,25
"6462",2006-04-10,22.5,25.2
"6463",2006-04-11,21.5,25.2
"6464",2006-04-12,23.3,25.3
"6465",2006-04-13,23.2,25
"6466",2006-04-14,23.1,25.2
"6467",2006-04-15,22.7,25.3
"6468",2006-04-16,23.6,25.6
"6469",2006-04-17,24.8,25.6
"6470",2006-04-18,23.8,25.4
"6471",2006-04-19,22.9,25.7
"6472",2006-04-20,25.4,25.8
"6473",2006-04-21,25.5,26.2
"6474",2006-04-22,25,26.2
"6475",2006-04-23,25.3,25.8
"6476",2006-04-24,25.3,26.2
"6477",2006-04-25,25.8,26.6
"6478",2006-04-26,26.2,26.6
"6479",2006-04-27,26.1,26.4
"6480",2006-04-28,21.2,25.7
"6481",2006-04-29,23.8,25.9
"6482",2006-04-30,23.3,25.1
"6483",2006-05-01,21.4,25
"6484",2006-05-02,21.7,25.2
"6485",2006-05-03,22.9,25.5
"6486",2006-05-04,22.5,25.6
"6487",2006-05-05,23.9,25.9
"6488",2006-05-06,25.6,26.4
"6489",2006-05-07,25.4,26.3
"6490",2006-05-08,25.7,26.3
"6491",2006-05-09,25.6,26.6
"6492",2006-05-10,26.3,26.5
"6493",2006-05-11,26.3,26.7
"6494",2006-05-12,27.3,26.6
"6495",2006-05-13,20.4,26.1
"6496",2006-05-14,24.4,26.3
"6497",2006-05-15,26.2,26.4
"6498",2006-05-16,23.6,26.5
"6499",2006-05-17,25.2,26.3
"6500",2006-05-18,21.7,25.6
"6501",2006-05-19,23,25.6
"6502",2006-05-20,23.6,26.2
"6503",2006-05-21,26.2,26.6
"6504",2006-05-22,26.8,27.1
"6505",2006-05-23,26.8,27
"6506",2006-05-24,26,26.9
"6507",2006-05-25,26.5,27
"6508",2006-05-26,26.7,26.7
"6509",2006-05-27,26.7,26.9
"6510",2006-05-28,26.7,27.1
"6511",2006-05-29,26.9,27.3
"6512",2006-05-30,25.8,27.6
"6513",2006-05-31,25.6,27.8
"6514",2006-06-01,27.1,28.1
"6515",2006-06-02,27.3,28.1
"6516",2006-06-03,27.3,28.1
"6517",2006-06-04,27.4,27.3
"6518",2006-06-05,27.1,27.7
"6519",2006-06-06,25.6,27.5
"6520",2006-06-07,27.6,28
"6521",2006-06-08,27.4,28.4
"6522",2006-06-09,27.2,28.4
"6523",2006-06-10,27.8,28.2
"6524",2006-06-11,26.2,28
"6525",2006-06-12,28.1,28.1
"6526",2006-06-13,27.6,26.8
"6527",2006-06-14,27.4,27.5
"6528",2006-06-15,27.8,28.2
"6529",2006-06-16,28.2,27.9
"6530",2006-06-17,28.1,27.9
"6531",2006-06-18,27.9,28
"6532",2006-06-19,28,28
"6533",2006-06-20,28,28.1
"6534",2006-06-21,28.1,28.5
"6535",2006-06-22,27.8,28.4
"6536",2006-06-23,27,28.4
"6537",2006-06-24,27.4,28.6
"6538",2006-06-25,26.9,28.6
"6539",2006-06-26,27.9,28.1
"6540",2006-06-27,28.1,28.3
"6541",2006-06-28,28.9,28.6
"6542",2006-06-29,28.4,28.8
"6543",2006-06-30,28.3,29
"6544",2006-07-01,28.6,29.1
"6545",2006-07-02,28.9,29.1
"6546",2006-07-03,28.2,29.1
"6547",2006-07-04,27.9,29
"6548",2006-07-05,28.2,29.3
"6549",2006-07-06,28.6,28.9
"6550",2006-07-07,28.4,29.1
"6551",2006-07-08,28.5,29
"6552",2006-07-09,27.5,28.9
"6553",2006-07-10,28.4,28.9
"6554",2006-07-11,25.9,28.9
"6555",2006-07-12,27.6,28.8
"6556",2006-07-13,25.6,28.5
"6557",2006-07-14,28.2,28.4
"6558",2006-07-15,28.1,28.5
"6559",2006-07-16,28.2,28.8
"6560",2006-07-18,28.4,29.4
"6561",2006-07-19,28.1,29.5
"6562",2006-07-20,23.8,29.4
"6563",2006-07-21,27.7,29.4
"6564",2006-07-22,27.6,29.1
"6565",2006-07-23,28.3,29.2
"6566",2006-07-24,28.7,29.5
"6567",2006-07-25,28.8,29.6
"6568",2006-07-26,29.1,29.7
"6569",2006-07-27,28.8,29.7
"6570",2006-07-28,29.1,29.7
"6571",2006-07-29,28.8,29.6
"6572",2006-07-30,28.7,29.5
"6573",2006-07-31,28.6,29.7
"6574",2006-08-01,28.6,29.6
"6575",2006-08-02,28.8,29.7
"6576",2006-08-03,28.5,29.8
"6577",2006-08-04,28.6,29.9
"6578",2006-08-05,28.9,29.9
"6579",2006-08-06,28.5,29.7
"6580",2006-08-07,28.9,29.6
"6581",2006-08-08,28.9,29.6
"6582",2006-08-09,28.2,29.4
"6583",2006-08-10,28.4,29.5
"6584",2006-08-11,28.5,29.5
"6585",2006-08-12,28.4,29.7
"6586",2006-08-13,28.8,29.8
"6587",2006-08-14,29.1,29.7
"6588",2006-08-15,26.8,29.5
"6589",2006-08-16,29,29.8
"6590",2006-08-17,29.2,29.8
"6591",2006-08-18,29.2,29.8
"6592",2006-08-19,29.2,30
"6593",2006-08-20,26.1,30
"6594",2006-08-21,29,29.9
"6595",2006-08-22,29,30
"6596",2006-08-23,28.5,30.1
"6597",2006-08-24,29.2,30.4
"6598",2006-08-25,29.2,30.6
"6599",2006-08-26,29.1,30.4
"6600",2006-08-27,29.3,30.4
"6601",2006-08-28,29.6,30.3
"6602",2006-08-29,28.9,30.3
"6603",2006-08-30,27.8,29.9
"6604",2006-08-31,29.2,29.6
"6605",2006-09-01,28.7,29.4
"6606",2006-09-02,29,29.9
"6607",2006-09-03,28.5,29.6
"6608",2006-09-04,28.1,29.6
"6609",2006-09-05,25.8,29.5
"6610",2006-09-06,29,29.6
"6611",2006-09-07,28.7,29.9
"6612",2006-09-08,29.1,30.1
"6613",2006-09-09,29.3,30.2
"6614",2006-09-10,29.3,30.1
"6615",2006-09-11,29.1,30.3
"6616",2006-09-12,28.9,30.2
"6617",2006-09-13,28.5,29.9
"6618",2006-09-14,28.4,30.3
"6619",2006-09-15,29.1,30.3
"6620",2006-09-16,29.3,30.4
"6621",2006-09-17,28.3,30.5
"6622",2006-09-18,29,30.5
"6623",2006-09-19,28.9,30.3
"6624",2006-09-20,28.2,30.1
"6625",2006-09-21,28.3,29.9
"6626",2006-09-22,29.2,30.1
"6627",2006-09-23,28.2,29.7
"6628",2006-09-24,29,29.9
"6629",2006-09-25,28.5,29.8
"6630",2006-09-26,28.7,29.9
"6631",2006-09-27,28.2,29.9
"6632",2006-09-28,29.2,29.9
"6633",2006-09-29,26.2,30
"6634",2006-09-30,24.6,30
"6635",2006-10-01,27.9,29.9
"6636",2006-10-02,28.4,29.8
"6637",2006-10-03,28.3,29.1
"6638",2006-10-04,27.8,29.2
"6639",2006-10-05,27.9,29.1
"6640",2006-10-06,27.8,28.4
"6641",2006-10-07,27.5,29.2
"6642",2006-10-08,27.7,29.3
"6643",2006-10-09,26.8,29.1
"6644",2006-10-10,26,29
"6645",2006-10-11,26.2,29
"6646",2006-10-12,27.8,28.9
"6647",2006-10-13,27.3,28.9
"6648",2006-10-14,26.9,29
"6649",2006-10-15,27.2,28.6
"6650",2006-10-16,26.5,28
"6651",2006-10-17,26.7,28.6
"6652",2006-10-18,27.8,28.6
"6653",2006-10-19,27.6,28.7
"6654",2006-10-20,27.6,28.6
"6655",2006-10-21,27.6,28.6
"6656",2006-10-22,27.9,28.6
"6657",2006-10-23,27.4,28.8
"6658",2006-10-24,19.1,28
"6659",2006-10-25,19.4,27.7
"6660",2006-10-26,24.9,27.8
"6661",2006-10-27,25.9,27.6
"6662",2006-10-28,27.5,27.8
"6663",2006-10-29,18.8,27.4
"6664",2006-10-30,25.8,27.3
"6665",2006-10-31,27,27
"6666",2006-11-01,27.4,27.6
"6667",2006-11-02,27.4,27.8
"6668",2006-11-03,24.2,27.4
"6669",2006-11-04,25.5,26.6
"6670",2006-11-05,25.6,24.7
"6671",2006-11-06,25.5,25.1
"6672",2006-11-07,26,27.1
"6673",2006-11-08,25.3,27.2
"6674",2006-11-09,21.5,26.9
"6675",2006-11-10,21.6,26.9
"6676",2006-11-11,24.9,27
"6677",2006-11-12,22.3,26.9
"6678",2006-11-13,23.8,26.8
"6679",2006-11-14,23.6,26.7
"6680",2006-11-15,26.3,26.8
"6681",2006-11-16,27,26.9
"6682",2006-11-17,21.6,26.1
"6683",2006-11-18,20.1,26
"6684",2006-11-19,16,25.8
"6685",2006-11-20,17.1,25.8
"6686",2006-11-21,12.8,25.5
"6687",2006-11-22,12.6,25.1
"6688",2006-11-23,13.3,24.9
"6689",2006-11-24,16.4,24.8
"6690",2006-11-25,19.4,23.4
"6691",2006-11-26,23.3,25.3
"6692",2006-11-27,24.7,25.2
"6693",2006-11-28,24.9,25.6
"6694",2006-11-29,25.2,25.7
"6695",2006-11-30,25.6,25.7
"6696",2006-12-01,25.9,25.8
"6697",2006-12-02,25.3,25.6
"6698",2006-12-03,25.4,25.6
"6699",2006-12-04,24.2,25.9
"6700",2006-12-05,19.2,25.7
"6701",2006-12-06,23.7,25.5
"6702",2006-12-07,24.8,26.2
"6703",2006-12-08,19,25.2
"6704",2006-12-09,22.7,25.5
"6705",2006-12-10,22.7,25.1
"6706",2006-12-11,24,25
"6707",2006-12-12,23.9,24.8
"6708",2006-12-13,24.4,25.2
"6709",2006-12-14,24.8,25.6
"6710",2006-12-15,22.3,25.4
"6711",2006-12-16,23,25.5
"6712",2006-12-17,23.6,25.4
"6713",2006-12-18,24.8,25.3
"6714",2006-12-19,24.5,25.2
"6715",2006-12-20,24.3,24.2
"6716",2006-12-21,24.1,25.1
"6717",2006-12-22,25,25.2
"6718",2006-12-23,25.7,25.2
"6719",2006-12-24,25.8,25.2
"6720",2006-12-25,26,25.3
"6721",2006-12-26,21.5,25.2
"6722",2006-12-27,17.1,24.9
"6723",2006-12-28,18.3,25.3
"6724",2006-12-29,24.5,24.6
"6725",2006-12-30,25,25
"6726",2006-12-31,25,25.2
"6727",2007-01-01,24.8,25.6
"6728",2007-01-02,25.3,25.6
"6729",2007-01-03,25,25.7
"6730",2007-01-04,24.8,26
"6731",2007-01-05,25.5,26
"6732",2007-01-06,25.1,25.8
"6733",2007-01-07,25.7,25.9
"6734",2007-01-08,25.6,25.8
"6735",2007-01-09,18.8,25.4
"6736",2007-01-10,14.6,24.2
"6737",2007-01-11,22.6,24.6
"6738",2007-01-12,23.4,24.9
"6739",2007-01-13,23.6,24.6
"6740",2007-01-14,24,24.5
"6741",2007-01-15,24.1,24.9
"6742",2007-01-16,24.7,25.2
"6743",2007-01-17,24.8,25.3
"6744",2007-01-18,24.3,25.5
"6745",2007-01-19,22.9,25.2
"6746",2007-01-20,22.6,25.2
"6747",2007-01-21,23.8,24.9
"6748",2007-01-22,24.8,25.2
"6749",2007-01-23,24.3,25.2
"6750",2007-01-24,24.5,24.9
"6751",2007-01-25,25.2,25.6
"6752",2007-01-26,13.5,23.8
"6753",2007-01-27,21.9,24.1
"6754",2007-01-28,23.8,24.5
"6755",2007-01-29,15.4,23.5
"6756",2007-01-30,15.8,23.3
"6757",2007-01-31,18.5,23.7
"6758",2007-02-01,22.6,24.1
"6759",2007-02-02,25.1,24.3
"6760",2007-02-03,25,24.9
"6761",2007-02-04,23.6,24.1
"6762",2007-02-05,21.8,24.3
"6763",2007-02-06,18.8,23.5
"6764",2007-02-07,21.8,23.8
"6765",2007-02-08,22.8,24.2
"6766",2007-02-09,20.6,24.1
"6767",2007-02-10,19.6,24.2
"6768",2007-02-11,18.6,24.4
"6769",2007-02-12,22.6,23.9
"6770",2007-02-13,24.2,23.8
"6771",2007-02-14,24,24.2
"6772",2007-02-15,21.9,24
"6773",2007-02-16,15.4,23.7
"6774",2007-02-17,9.4,22.9
"6775",2007-02-18,18.5,23
"6776",2007-02-19,9.8,20.3
"6777",2007-02-20,20.1,22.5
"6778",2007-02-21,22.2,22
"6779",2007-02-22,19.6,22.6
"6780",2007-02-23,18.4,22.4
"6781",2007-02-24,22,22.1
"6782",2007-02-25,22.9,22.7
"6783",2007-02-26,24.4,22.9
"6784",2007-02-27,24.3,23.5
"6785",2007-02-28,21.6,23.5
"6786",2007-03-01,24.5,23.9
"6787",2007-03-02,24.9,24.1
"6788",2007-03-03,24.6,24.5
"6789",2007-03-04,20.1,24.3
"6790",2007-03-05,16.6,23.9
"6791",2007-03-06,17.4,23.2
"6792",2007-03-07,21.9,23.4
"6793",2007-03-08,20.3,23.1
"6794",2007-03-09,23.2,24.3
"6795",2007-03-10,21.4,24.1
"6796",2007-03-11,21.3,24.4
"6797",2007-03-12,23.2,24.3
"6798",2007-03-13,22.9,24.1
"6799",2007-03-14,22.8,24.2
"6800",2007-03-15,23.6,24.3
"6801",2007-03-16,23.8,24.3
"6802",2007-03-17,20.3,23.8
"6803",2007-03-18,16.7,23.2
"6804",2007-03-19,21.6,23.3
"6805",2007-03-20,22.9,23.9
"6806",2007-03-21,22,24.5
"6807",2007-03-22,23.1,24.3
"6808",2007-03-23,23.6,24.2
"6809",2007-03-24,23.4,24.4
"6810",2007-03-25,23.3,24.3
"6811",2007-03-26,23.5,24.4
"6812",2007-03-27,23.9,24.8
"6813",2007-03-28,23.4,24.4
"6814",2007-03-29,23.6,24.5
"6815",2007-03-30,23.5,24.8
"6816",2007-03-31,22.7,24.9
"6817",2007-04-01,23.3,24.8
"6818",2007-04-02,23.8,24.8
"6819",2007-04-03,24,24.8
"6820",2007-04-04,24.2,25
"6821",2007-04-05,24.4,24.9
"6822",2007-04-06,21.6,24.9
"6823",2007-04-07,17,23.9
"6824",2007-04-08,14.9,23.3
"6825",2007-04-09,23.3,23.9
"6826",2007-04-10,24.7,24.1
"6827",2007-04-11,22.1,24.4
"6828",2007-04-12,25,24.3
"6829",2007-04-13,23.5,24.2
"6830",2007-04-14,25.5,24.8
"6831",2007-04-15,26.1,25.5
"6832",2007-04-16,15.3,24.2
"6833",2007-04-17,16,23.4
"6834",2007-04-18,19.7,23.9
"6835",2007-04-19,22.8,23.9
"6836",2007-04-20,21.9,24
"6837",2007-04-21,22.4,24.2
"6838",2007-04-22,22.8,23.8
"6839",2007-04-23,22.6,24.8
"6840",2007-04-24,24,25.6
"6841",2007-04-25,23.8,25.4
"6842",2007-04-26,24.7,25.1
"6843",2007-04-27,24.8,25.2
"6844",2007-04-28,25.2,25
"6845",2007-04-29,21.9,25.1
"6846",2007-04-30,25.7,25.8
"6847",2007-05-01,25,25.6
"6848",2007-05-02,26,26.2
"6849",2007-05-03,26.5,26.7
"6850",2007-05-04,26.3,26.7
"6851",2007-05-05,26.3,27
"6852",2007-05-06,26.3,27
"6853",2007-05-07,22.5,27.1
"6854",2007-05-08,19,26.3
"6855",2007-05-09,22.7,26.5
"6856",2007-05-10,24.1,26.5
"6857",2007-05-11,24.4,26.4
"6858",2007-05-12,24.8,26.1
"6859",2007-05-13,24.4,26.2
"6860",2007-05-14,24.5,27.2
"6861",2007-05-15,25.3,27.1
"6862",2007-05-16,25.9,27
"6863",2007-05-17,23.7,27.2
"6864",2007-05-18,25.4,27.4
"6865",2007-05-19,25.4,27.8
"6866",2007-05-20,25.5,27.6
"6867",2007-05-21,26,27.5
"6868",2007-05-22,25.9,27.4
"6869",2007-05-23,25.6,27.1
"6870",2007-05-24,25.3,27
"6871",2007-05-25,25.1,26.8
"6872",2007-05-26,24.9,26.8
"6873",2007-05-27,25.5,26.1
"6874",2007-05-28,25.6,26.7
"6875",2007-05-29,25.5,26.8
"6876",2007-05-31,25.5,26.6
"6877",2007-06-01,25.3,26.6
"6878",2007-06-02,26.3,26.6
"6879",2007-06-03,25.5,26.4
"6880",2007-06-04,25.8,26.3
"6881",2007-06-05,27.1,26.8
"6882",2007-06-06,27.2,27
"6883",2007-06-07,26.8,26.5
"6884",2007-06-08,26.6,26.7
"6885",2007-06-09,24.5,26.7
"6886",2007-06-10,26.5,26.7
"6887",2007-06-11,27.3,27
"6888",2007-06-12,27.1,27.4
"6889",2007-06-13,26.9,27.7
"6890",2007-06-14,26.9,27.7
"6891",2007-06-15,27,27.8
"6892",2007-06-16,27.1,27.6
"6893",2007-06-17,26.6,26.9
"6894",2007-06-18,27.7,27.5
"6895",2007-06-19,27.4,27.8
"6896",2007-06-20,27.2,28
"6897",2007-06-21,27.9,28.3
"6898",2007-06-22,27.9,28.7
"6899",2007-06-23,28.1,28.6
"6900",2007-06-24,29.1,29
"6901",2007-06-25,28.8,29.2
"6902",2007-06-26,27.8,29.1
"6903",2007-06-27,26.3,29.1
"6904",2007-06-28,27.1,29.2
"6905",2007-06-29,28.3,28.8
"6906",2007-06-30,28.3,29
"6907",2007-07-01,28.6,28.9
"6908",2007-07-02,28.9,28.9
"6909",2007-07-03,28.6,29.1
"6910",2007-07-04,28.3,29.4
"6911",2007-07-05,29.3,29.8
"6912",2007-07-06,28.7,29.8
"6913",2007-07-07,29.2,30
"6914",2007-07-08,29,29.6
"6915",2007-07-09,29.2,29.7
"6916",2007-07-10,29.5,29.6
"6917",2007-07-11,28.6,29.6
"6918",2007-07-12,29.2,29.7
"6919",2007-07-13,29.4,30
"6920",2007-07-14,28.8,30.3
"6921",2007-07-15,27.5,30
"6922",2007-07-16,29.1,29.8
"6923",2007-07-17,29.4,30
"6924",2007-07-18,29.5,29.9
"6925",2007-07-19,29.2,29.8
"6926",2007-07-20,29.1,30
"6927",2007-07-21,30.5,30
"6928",2007-07-22,28,30.5
"6929",2007-07-23,28.3,30.2
"6930",2007-07-24,29.3,30.4
"6931",2007-07-25,29.5,30.2
"6932",2007-07-26,29.5,30.5
"6933",2007-07-27,29.7,30.6
"6934",2007-07-28,28.6,30.5
"6935",2007-07-29,28.3,30.3
"6936",2007-07-30,28,30.1
"6937",2007-07-31,28.7,30
"6938",2007-08-01,28.5,30.1
"6939",2007-08-02,28.6,29.9
"6940",2007-08-03,29.3,30.2
"6941",2007-08-04,29.6,30.3
"6942",2007-08-06,28.9,30.1
"6943",2007-08-07,28.8,30.1
"6944",2007-08-08,29.3,30.2
"6945",2007-08-10,29.4,30.2
"6946",2007-08-11,28.8,30.1
"6947",2007-08-12,29.3,30.4
"6948",2007-08-13,28.6,30.4
"6949",2007-08-14,29.2,30.1
"6950",2007-08-15,28.6,30.3
"6951",2007-08-16,29.3,30.5
"6952",2007-08-17,29.1,30.5
"6953",2007-08-18,29.2,30.4
"6954",2007-08-19,29.4,30
"6955",2007-08-20,29.4,29.9
"6956",2007-08-21,29.3,29.9
"6957",2007-08-22,28.9,29.7
"6958",2007-08-23,28.6,29.7
"6959",2007-08-24,28.6,30.1
"6960",2007-08-25,26.6,29.7
"6961",2007-08-26,28.8,29.6
"6962",2007-08-27,29.2,29.8
"6963",2007-08-28,29.1,29.7
"6964",2007-08-29,29.2,29.8
"6965",2007-08-30,27.9,29.6
"6966",2007-08-31,28.2,29.7
"6967",2007-09-01,28.4,29.7
"6968",2007-09-02,29,30.1
"6969",2007-09-03,28.5,30.4
"6970",2007-09-04,29.2,30.3
"6971",2007-09-05,28.5,30.3
"6972",2007-09-06,29.3,30.3
"6973",2007-09-07,26.9,30.2
"6974",2007-09-08,28.8,30
"6975",2007-09-09,27.4,30
"6976",2007-09-10,29.2,29.9
"6977",2007-09-11,29.2,29.7
"6978",2007-09-12,29,29.8
"6979",2007-09-13,29.2,29.7
"6980",2007-09-14,27.5,29.8
"6981",2007-09-15,27.6,30
"6982",2007-09-16,28.7,30
"6983",2007-09-17,28.8,30
